Ano;Mês;UF;  IRPF  
2014;Fevereiro;RJ;213.924.694
2014;Fevereiro;RN;8.548.716
2014;Fevereiro;RO;3.584.696
2014;Fevereiro;RR;1.413.945
2014;Fevereiro;RS;51.422.105
2014;Fevereiro;SC;33.489.163
2014;Fevereiro;SE;4.610.327
2014;Fevereiro;SP;456.450.997
2014;Fevereiro;TO;2.144.731
2014;Março;AC;1.339.818
2014;Março;AL;4.896.409
2014;Março;AM;7.914.075
2014;Março;AP;1.492.880
2014;Março;BA;25.911.881
2014;Março;CE;13.415.625
2014;Março;DF;28.206.715
2014;Março;ES;12.774.034
2014;Março;GO;19.213.530
2014;Março;MA;7.789.153
2014;Março;MG;77.964.055
2014;Março;MS;9.170.682
2014;Março;MT;8.914.049
2014;Março;PA;9.782.280
2014;Março;PB;7.064.814
2014;Março;PE;21.889.456
2014;Março;PI;4.142.927
2014;Março;PR;61.100.705
2014;Março;RJ;199.912.770
2014;Março;RN;7.585.001
2014;Março;RO;3.634.621
2014;Março;RR;1.425.354
2014;Março;RS;60.385.945
2014;Março;SC;63.259.704
2014;Março;SE;5.794.932
2014;Março;SP;590.772.756
2014;Março;TO;2.158.232
2014;Abril;AC;8.002.700
2014;Abril;AL;50.281.944
2014;Abril;AM;38.460.871
2014;Abril;AP;6.487.978
2014;Abril;BA;148.033.561
2014;Abril;CE;112.499.077
2014;Abril;DF;185.429.552
2014;Abril;ES;108.711.424
2014;Abril;GO;156.964.120
2014;Abril;MA;39.576.469
2014;Abril;MG;624.238.644
2014;Abril;MS;99.414.768
2014;Abril;MT;75.724.551
2014;Abril;PA;65.457.999
2014;Abril;PB;67.124.358
2014;Abril;PE;158.422.002
2014;Abril;PI;37.042.367
2014;Abril;PR;490.802.224
2014;Abril;RJ;1.024.591.995
2014;Abril;RN;54.615.646
2014;Abril;RO;27.127.708
2014;Abril;RR;7.564.879
2014;Abril;RS;533.405.633
2014;Abril;SC;242.884.349
2014;Abril;SE;47.876.449
2014;Abril;SP;2.385.029.848
2014;Abril;TO;14.283.839
2014;Maio;AC;5.011.183
2014;Maio;AL;18.944.991
2014;Maio;AM;21.394.485
2014;Maio;AP;4.313.985
2014;Maio;BA;70.820.608
2014;Maio;CE;46.737.577
2014;Maio;DF;100.239.549
2014;Maio;ES;40.619.139
2014;Maio;GO;63.122.311
2014;Maio;MA;25.066.827
2014;Maio;MG;225.643.098
2014;Maio;MS;36.908.234
2014;Maio;MT;33.462.755
2014;Maio;PA;42.686.213
2014;Maio;PB;27.358.898
2014;Maio;PE;66.454.110
2014;Maio;PI;16.118.133
2014;Maio;PR;152.313.751
2014;Maio;RJ;404.928.965
2014;Maio;RN;23.967.296
2014;Maio;RO;16.521.006
2014;Maio;RR;4.513.013
2014;Maio;RS;186.443.345
2014;Maio;SC;119.130.275
2014;Maio;SE;22.702.636
2014;Maio;SP;881.255.356
2014;Maio;TO;7.374.040
2014;Junho;AC;4.784.999
2014;Junho;AL;17.434.362
2014;Junho;AM;20.743.567
2014;Junho;AP;4.578.988
2014;Junho;BA;62.993.923
2014;Junho;CE;39.461.082
2014;Junho;DF;65.076.321
2014;Junho;ES;35.195.114
2014;Junho;GO;50.541.812
2014;Junho;MA;22.027.747
2014;Junho;MG;176.124.597
2014;Junho;MS;33.113.225
2014;Junho;MT;38.885.265
2014;Junho;PA;34.009.484
2014;Junho;PB;23.885.998
2014;Junho;PE;56.752.715
2014;Junho;PI;14.697.186
2014;Junho;PR;122.972.173
2014;Junho;RJ;348.378.043
2014;Junho;RN;21.414.572
2014;Junho;RO;11.149.576
2014;Junho;RR;3.565.368
2014;Junho;RS;147.429.017
2014;Junho;SC;72.489.578
2014;Junho;SE;18.567.492
2014;Junho;SP;963.594.893
2014;Junho;TO;6.602.181
2014;Julho;AC;5.049.183
2014;Julho;AL;16.132.354
2014;Julho;AM;19.906.802
2014;Julho;AP;4.643.861
2014;Julho;BA;63.359.000
2014;Julho;CE;37.343.653
2014;Julho;DF;52.129.749
2014;Julho;ES;32.248.836
2014;Julho;GO;47.637.291
2014;Julho;MA;22.103.148
2014;Julho;MG;168.687.152
2014;Julho;MS;30.070.954
2014;Julho;MT;28.455.605
2014;Julho;PA;30.208.231
2014;Julho;PB;21.479.759
2014;Julho;PE;53.188.761
2014;Julho;PI;13.939.121
2014;Julho;PR;123.686.415
2014;Julho;RJ;339.101.078
2014;Julho;RN;21.315.185
2014;Julho;RO;10.567.471
2014;Julho;RR;3.521.479
2014;Julho;RS;161.366.288
2014;Julho;SC;64.545.796
2014;Julho;SE;17.941.932
2014;Julho;SP;844.743.015
2014;Julho;TO;7.846.818
2014;Agosto;AC;4.480.168
2014;Agosto;AL;15.073.884
2014;Agosto;AM;20.076.682
2014;Agosto;AP;3.932.322
2014;Agosto;BA;62.179.565
2014;Agosto;CE;57.087.294
2014;Agosto;DF;57.661.009
2014;Agosto;ES;28.270.314
2014;Agosto;GO;58.270.262
2014;Agosto;MA;20.719.863
2014;Agosto;MG;175.364.764
2014;Agosto;MS;32.831.239
2014;Agosto;MT;27.100.905
2014;Agosto;PA;26.982.279
2014;Agosto;PB;19.487.177
2014;Agosto;PE;49.950.582
2014;Agosto;PI;13.287.880
2014;Agosto;PR;116.484.842
2014;Agosto;RJ;365.287.809
2014;Agosto;RN;18.855.902
2014;Agosto;RO;10.735.705
2014;Agosto;RR;2.861.926
2014;Agosto;RS;145.647.736
2014;Agosto;SC;72.636.562
2014;Agosto;SE;16.163.691
2014;Agosto;SP;1.167.605.632
2014;Agosto;TO;6.976.293
2014;Setembro;AC;4.306.280
2014;Setembro;AL;13.124.778
2014;Setembro;AM;19.573.517
2014;Setembro;AP;3.789.537
2014;Setembro;BA;57.460.604
2014;Setembro;CE;40.890.949
2014;Setembro;DF;50.000.883
2014;Setembro;ES;30.335.993
2014;Setembro;GO;38.900.230
2014;Setembro;MA;18.952.879
2014;Setembro;MG;145.771.154
2014;Setembro;MS;26.535.430
2014;Setembro;MT;24.084.419
2014;Setembro;PA;25.641.240
2014;Setembro;PB;18.875.719
2014;Setembro;PE;46.147.835
2014;Setembro;PI;12.664.296
2014;Setembro;PR;110.533.234
2014;Setembro;RJ;317.275.048
2014;Setembro;RN;17.735.348
2014;Setembro;RO;8.952.540
2014;Setembro;RR;2.791.300
2014;Setembro;RS;119.066.888
2014;Setembro;SC;53.672.366
2014;Setembro;SE;15.303.745
2014;Setembro;SP;819.087.302
2014;Setembro;TO;5.348.703
2014;Outubro;AC;3.896.684
2014;Outubro;AL;12.611.897
2014;Outubro;AM;15.786.881
2014;Outubro;AP;3.310.293
2014;Outubro;BA;50.764.751
2014;Outubro;CE;31.240.092
2014;Outubro;DF;61.235.016
2014;Outubro;ES;26.248.002
2014;Outubro;GO;55.636.464
2014;Outubro;MA;17.931.943
2014;Outubro;MG;139.429.281
2014;Outubro;MS;26.533.650
2014;Outubro;MT;23.024.793
2014;Outubro;PA;25.292.865
2014;Outubro;PB;16.658.456
2014;Outubro;PE;41.441.294
2014;Outubro;PI;12.165.833
2014;Outubro;PR;94.913.777
2014;Outubro;RJ;297.207.742
2014;Outubro;RN;16.267.643
2014;Outubro;RO;8.319.267
2014;Outubro;RR;2.874.278
2014;Outubro;RS;120.627.094
2014;Outubro;SC;51.103.439
2014;Outubro;SE;14.740.884
2014;Outubro;SP;862.237.997
2014;Outubro;TO;5.435.384
2014;Novembro;AC;4.061.449
2014;Novembro;AL;12.370.928
2014;Novembro;AM;16.681.422
2014;Novembro;AP;3.087.134
2014;Novembro;BA;65.437.861
2014;Novembro;CE;29.506.404
2014;Novembro;DF;51.338.435
2014;Novembro;ES;28.646.859
2014;Novembro;GO;43.871.287
2014;Novembro;MA;16.841.526
2014;Novembro;MG;152.855.742
2014;Novembro;MS;24.398.726
2014;Novembro;MT;22.516.564
2014;Novembro;PA;35.594.269
2014;Novembro;PB;16.018.604
2014;Novembro;PE;40.548.097
2014;Novembro;PI;11.370.326
2014;Novembro;PR;101.267.374
2014;Novembro;RJ;292.510.659
2014;Novembro;RN;15.398.603
2014;Novembro;RO;8.131.366
2014;Novembro;RR;3.424.122
2014;Novembro;RS;172.428.908
2014;Novembro;SC;55.942.893
2014;Novembro;SE;15.271.571
2014;Novembro;SP;740.622.633
2014;Novembro;TO;4.926.791
2014;Dezembro;AC;1.689.297
2014;Dezembro;AL;7.336.711
2014;Dezembro;AM;9.137.959
2014;Dezembro;AP;1.743.263
2014;Dezembro;BA;35.765.815
2014;Dezembro;CE;21.055.179
2014;Dezembro;DF;33.913.078
2014;Dezembro;ES;13.868.081
2014;Dezembro;GO;16.825.802
2014;Dezembro;MA;8.417.827
2014;Dezembro;MG;94.797.215
2014;Dezembro;MS;11.838.555
2014;Dezembro;MT;11.093.667
2014;Dezembro;PA;12.626.144
2014;Dezembro;PB;21.435.311
2014;Dezembro;PE;20.407.356
2014;Dezembro;PI;4.881.097
2014;Dezembro;PR;56.888.635
2014;Dezembro;RJ;208.723.370
2014;Dezembro;RN;7.818.252
2014;Dezembro;RO;3.917.390
2014;Dezembro;RR;2.507.895
2014;Dezembro;RS;151.390.363
2014;Dezembro;SC;31.250.615
2014;Dezembro;SE;8.774.240
2014;Dezembro;SP;504.169.055
2014;Dezembro;TO;3.756.738
2015;Janeiro;AC;1.515.084
2015;Janeiro;AL;5.050.811
2015;Janeiro;AM;9.428.525
2015;Janeiro;AP;2.481.316
2015;Janeiro;BA;21.800.269
2015;Janeiro;CE;18.373.011
2015;Janeiro;DF;28.845.704
2015;Janeiro;ES;14.734.410
2015;Janeiro;GO;15.638.770
2015;Janeiro;MA;7.819.690
2015;Janeiro;MG;114.136.101
2015;Janeiro;MS;11.219.432
2015;Janeiro;MT;11.250.082
2015;Janeiro;PA;11.649.093
2015;Janeiro;PB;8.580.853
2015;Janeiro;PE;15.535.869
2015;Janeiro;PI;4.280.771
2015;Janeiro;PR;76.890.623
2015;Janeiro;RJ;269.624.899
2015;Janeiro;RN;6.835.707
2015;Janeiro;RO;3.464.073
2015;Janeiro;RR;1.287.687
2015;Janeiro;RS;68.683.309
2015;Janeiro;SC;33.362.077
2015;Janeiro;SE;7.250.968
2015;Janeiro;SP;503.737.817
2015;Janeiro;TO;2.796.317
2015;Fevereiro;AC;1.083.910
2015;Fevereiro;AL;5.172.175
2015;Fevereiro;AM;6.767.359
2015;Fevereiro;AP;1.626.974
2015;Fevereiro;BA;17.535.283
2015;Fevereiro;CE;11.476.204
2015;Fevereiro;DF;26.285.555
2015;Fevereiro;ES;11.235.735
2015;Fevereiro;GO;11.885.074
2015;Fevereiro;MA;5.444.232
2015;Fevereiro;MG;115.247.124
2015;Fevereiro;MS;8.189.550
2015;Fevereiro;MT;8.486.256
2015;Fevereiro;PA;8.132.286
2015;Fevereiro;PB;5.688.703
2015;Fevereiro;PE;16.315.771
2015;Fevereiro;PI;3.196.252
2015;Fevereiro;PR;34.683.097
2015;Fevereiro;RJ;158.642.379
2015;Fevereiro;RN;5.370.118
2015;Fevereiro;RO;3.066.790
2015;Fevereiro;RR;991.327
2015;Fevereiro;RS;84.935.269
2015;Fevereiro;SC;25.141.218
2015;Fevereiro;SE;6.149.148
2015;Fevereiro;SP;416.145.925
2015;Fevereiro;TO;1.746.698
2015;Março;AC;1.393.955
2015;Março;AL;5.758.283
2015;Março;AM;8.847.012
2015;Março;AP;1.830.541
2015;Março;BA;23.625.309
2015;Março;CE;15.249.586
2015;Março;DF;39.908.494
2015;Março;ES;13.770.796
2015;Março;GO;22.769.634
2015;Março;MA;8.595.883
2015;Março;MG;83.168.641
2015;Março;MS;11.085.774
2015;Março;MT;9.960.836
2015;Março;PA;11.969.755
2015;Março;PB;8.547.681
2015;Março;PE;21.064.609
2015;Março;PI;5.183.406
2015;Março;PR;52.046.718
2015;Março;RJ;207.724.323
2015;Março;RN;7.215.358
2015;Março;RO;4.379.560
2015;Março;RR;1.327.503
2015;Março;RS;67.935.212
2015;Março;SC;33.953.126
2015;Março;SE;6.645.167
2015;Março;SP;543.959.347
2015;Março;TO;2.209.401
2015;Abril;AC;9.214.098
2015;Abril;AL;57.463.312
2015;Abril;AM;42.280.715
2015;Abril;AP;7.542.497
2015;Abril;BA;169.446.321
2015;Abril;CE;125.197.104
2015;Abril;DF;205.282.557
2015;Abril;ES;125.166.274
2015;Abril;GO;168.778.047
2015;Abril;MA;43.356.774
2015;Abril;MG;707.731.112
2015;Abril;MS;112.106.950
2015;Abril;MT;80.257.262
2015;Abril;PA;69.346.169
2015;Abril;PB;74.899.245
2015;Abril;PE;180.332.994
2015;Abril;PI;43.070.000
2015;Abril;PR;487.758.991
2015;Abril;RJ;1.217.440.993
2015;Abril;RN;75.045.550
2015;Abril;RO;31.506.495
2015;Abril;RR;7.619.612
2015;Abril;RS;593.528.181
2015;Abril;SC;263.944.791
2015;Abril;SE;56.088.062
2015;Abril;SP;2.622.912.827
2015;Abril;TO;16.214.637
2015;Maio;AC;5.607.963
2015;Maio;AL;18.664.968
2015;Maio;AM;22.988.454
2015;Maio;AP;5.431.171
2015;Maio;BA;78.085.542
2015;Maio;CE;76.499.515
2015;Maio;DF;69.915.380
2015;Maio;ES;43.491.599
2015;Maio;GO;66.001.963
2015;Maio;MA;28.814.060
2015;Maio;MG;227.244.779
2015;Maio;MS;38.713.209
2015;Maio;MT;34.272.048
2015;Maio;PA;37.032.119
2015;Maio;PB;28.377.700
2015;Maio;PE;66.964.256
2015;Maio;PI;18.781.516
2015;Maio;PR;245.866.119
2015;Maio;RJ;495.439.068
2015;Maio;RN;25.759.371
2015;Maio;RO;13.297.685
2015;Maio;RR;4.380.921
2015;Maio;RS;189.489.894
2015;Maio;SC;87.138.830
2015;Maio;SE;22.601.105
2015;Maio;SP;915.108.557
2015;Maio;TO;7.746.476
2015;Junho;AC;5.463.630
2015;Junho;AL;17.131.909
2015;Junho;AM;22.443.654
2015;Junho;AP;5.105.373
2015;Junho;BA;72.962.333
2015;Junho;CE;44.928.574
2015;Junho;DF;61.119.132
2015;Junho;ES;38.615.016
2015;Junho;GO;57.250.324
2015;Junho;MA;26.673.299
2015;Junho;MG;192.096.960
2015;Junho;MS;36.897.516
2015;Junho;MT;38.355.215
2015;Junho;PA;37.870.191
2015;Junho;PB;25.589.390
2015;Junho;PE;66.097.140
2015;Junho;PI;17.464.693
2015;Junho;PR;131.837.245
2015;Junho;RJ;620.929.631
2015;Junho;RN;23.413.354
2015;Junho;RO;12.111.035
2015;Junho;RR;4.018.607
2015;Junho;RS;176.427.291
2015;Junho;SC;73.029.264
2015;Junho;SE;20.698.392
2015;Junho;SP;830.889.076
2015;Junho;TO;8.279.919
2015;Julho;AC;4.998.997
2015;Julho;AL;16.763.312
2015;Julho;AM;21.622.578
2015;Julho;AP;5.194.067
2015;Julho;BA;69.171.163
2015;Julho;CE;40.952.156
2015;Julho;DF;54.206.855
2015;Julho;ES;34.427.877
2015;Julho;GO;49.400.111
2015;Julho;MA;23.865.735
2015;Julho;MG;176.266.123
2015;Julho;MS;32.331.427
2015;Julho;MT;29.838.515
2015;Julho;PA;33.158.554
2015;Julho;PB;25.097.988
2015;Julho;PE;57.133.029
2015;Julho;PI;15.926.577
2015;Julho;PR;119.208.045
2015;Julho;RJ;341.646.541
2015;Julho;RN;21.656.732
2015;Julho;RO;14.982.421
2015;Julho;RR;3.964.932
2015;Julho;RS;162.692.661
2015;Julho;SC;99.463.996
2015;Julho;SE;18.670.816
2015;Julho;SP;797.911.481
2015;Julho;TO;6.742.934
2015;Agosto;AC;4.784.333
2015;Agosto;AL;14.847.617
2015;Agosto;AM;19.162.021
2015;Agosto;AP;4.457.887
2015;Agosto;BA;59.433.229
2015;Agosto;CE;41.512.074
2015;Agosto;DF;50.625.970
2015;Agosto;ES;30.331.053
2015;Agosto;GO;46.374.731
2015;Agosto;MA;22.145.458
2015;Agosto;MG;165.336.614
2015;Agosto;MS;28.389.921
2015;Agosto;MT;25.081.789
2015;Agosto;PA;30.402.651
2015;Agosto;PB;21.766.788
2015;Agosto;PE;55.254.409
2015;Agosto;PI;14.403.903
2015;Agosto;PR;110.880.570
2015;Agosto;RJ;339.581.513
2015;Agosto;RN;19.699.933
2015;Agosto;RO;9.383.244
2015;Agosto;RR;3.404.010
2015;Agosto;RS;133.291.290
2015;Agosto;SC;61.816.505
2015;Agosto;SE;17.419.401
2015;Agosto;SP;706.858.945
2015;Agosto;TO;6.475.819
2015;Setembro;AC;4.634.902
2015;Setembro;AL;14.046.178
2015;Setembro;AM;18.146.619
2015;Setembro;AP;4.395.793
2015;Setembro;BA;66.417.742
2015;Setembro;CE;35.566.348
2015;Setembro;DF;50.738.812
2015;Setembro;ES;29.384.643
2015;Setembro;GO;41.448.444
2015;Setembro;MA;20.081.355
2015;Setembro;MG;175.509.968
2015;Setembro;MS;25.934.773
2015;Setembro;MT;25.558.380
2015;Setembro;PA;27.563.545
2015;Setembro;PB;20.304.342
2015;Setembro;PE;48.607.338
2015;Setembro;PI;13.346.958
2015;Setembro;PR;107.462.415
2015;Setembro;RJ;390.684.812
2015;Setembro;RN;20.405.145
2015;Setembro;RO;9.177.184
2015;Setembro;RR;3.442.205
2015;Setembro;RS;133.933.336
2015;Setembro;SC;57.178.053
2015;Setembro;SE;15.655.670
2015;Setembro;SP;738.551.510
2015;Setembro;TO;5.464.717
2015;Outubro;AC;4.212.064
2015;Outubro;AL;12.451.015
2015;Outubro;AM;17.419.135
2015;Outubro;AP;3.855.125
2015;Outubro;BA;54.641.395
2015;Outubro;CE;41.239.083
2015;Outubro;DF;42.568.980
2015;Outubro;ES;24.741.074
2015;Outubro;GO;37.915.467
2015;Outubro;MA;20.101.695
2015;Outubro;MG;149.725.226
2015;Outubro;MS;25.681.834
2015;Outubro;MT;23.479.410
2015;Outubro;PA;28.130.865
2015;Outubro;PB;18.360.905
2015;Outubro;PE;62.855.715
2015;Outubro;PI;12.154.623
2015;Outubro;PR;98.585.292
2015;Outubro;RJ;330.143.010
2015;Outubro;RN;21.056.296
2015;Outubro;RO;8.702.447
2015;Outubro;RR;3.090.132
2015;Outubro;RS;117.514.230
2015;Outubro;SC;60.650.074
2015;Outubro;SE;14.669.632
2015;Outubro;SP;651.215.898
2015;Outubro;TO;5.333.225
2015;Novembro;AC;4.188.841
2015;Novembro;AL;13.530.264
2015;Novembro;AM;16.705.327
2015;Novembro;AP;4.047.368
2015;Novembro;BA;60.852.089
2015;Novembro;CE;31.931.764
2015;Novembro;DF;45.742.767
2015;Novembro;ES;27.339.074
2015;Novembro;GO;38.333.723
2015;Novembro;MA;17.843.561
2015;Novembro;MG;143.454.101
2015;Novembro;MS;24.849.658
2015;Novembro;MT;22.879.493
2015;Novembro;PA;27.173.501
2015;Novembro;PB;17.613.907
2015;Novembro;PE;47.180.495
2015;Novembro;PI;12.503.554
2015;Novembro;PR;109.806.074
2015;Novembro;RJ;403.691.903
2015;Novembro;RN;17.092.831
2015;Novembro;RO;8.463.751
2015;Novembro;RR;3.216.602
2015;Novembro;RS;175.911.713
2015;Novembro;SC;64.804.760
2015;Novembro;SE;14.615.648
2015;Novembro;SP;711.422.204
2015;Novembro;TO;5.654.234
2015;Dezembro;AC;1.493.835
2015;Dezembro;AL;6.611.003
2015;Dezembro;AM;8.405.278
2015;Dezembro;AP;1.708.789
2015;Dezembro;BA;24.388.492
2015;Dezembro;CE;17.153.479
2015;Dezembro;DF;33.937.362
2015;Dezembro;ES;14.509.053
2015;Dezembro;GO;22.565.595
2015;Dezembro;MA;9.043.235
2015;Dezembro;MG;116.695.198
2015;Dezembro;MS;16.384.225
2015;Dezembro;MT;10.184.006
2015;Dezembro;PA;19.435.469
2015;Dezembro;PB;10.360.718
2015;Dezembro;PE;21.573.228
2015;Dezembro;PI;5.227.233
2015;Dezembro;PR;87.232.228
2015;Dezembro;RJ;227.577.110
2015;Dezembro;RN;12.609.804
2015;Dezembro;RO;4.119.094
2015;Dezembro;RR;1.506.671
2015;Dezembro;RS;97.903.914
2015;Dezembro;SC;31.026.434
2015;Dezembro;SE;5.760.027
2015;Dezembro;SP;622.144.008
2015;Dezembro;TO;2.745.951
2016;Janeiro;AC;1.320.142
2016;Janeiro;AL;6.950.783
2016;Janeiro;AM;8.273.684
2016;Janeiro;AP;2.162.903
2016;Janeiro;BA;24.654.749
2016;Janeiro;CE;53.172.299
2016;Janeiro;DF;78.366.821
2016;Janeiro;ES;14.920.558
2016;Janeiro;GO;25.749.460
2016;Janeiro;MA;7.957.297
2016;Janeiro;MG;121.511.890
2016;Janeiro;MS;15.316.649
2016;Janeiro;MT;14.360.463
2016;Janeiro;PA;11.617.625
2016;Janeiro;PB;10.941.947
2016;Janeiro;PE;75.020.305
2016;Janeiro;PI;4.623.438
2016;Janeiro;PR;72.292.922
2016;Janeiro;RJ;308.200.638
2016;Janeiro;RN;9.409.624
2016;Janeiro;RO;10.193.676
2016;Janeiro;RR;2.263.701
2016;Janeiro;RS;85.899.943
2016;Janeiro;SC;35.447.904
2016;Janeiro;SE;4.459.072
2016;Janeiro;SP;971.968.991
2016;Janeiro;TO;2.026.533
2016;Fevereiro;AC;1.188.830
2016;Fevereiro;AL;4.462.764
2016;Fevereiro;AM;7.274.574
2016;Fevereiro;AP;2.387.040
2016;Fevereiro;BA;21.594.789
2016;Fevereiro;CE;13.685.190
2016;Fevereiro;DF;25.296.877
2016;Fevereiro;ES;13.997.990
2016;Fevereiro;GO;15.862.061
2016;Fevereiro;MA;7.704.621
2016;Fevereiro;MG;63.342.272
2016;Fevereiro;MS;8.531.128
2016;Fevereiro;MT;8.705.796
2016;Fevereiro;PA;13.817.958
2016;Fevereiro;PB;7.084.037
2016;Fevereiro;PE;16.100.439
2016;Fevereiro;PI;4.409.573
2016;Fevereiro;PR;34.034.342
2016;Fevereiro;RJ;159.246.827
2016;Fevereiro;RN;6.846.092
2016;Fevereiro;RO;3.215.767
2016;Fevereiro;RR;1.355.306
2016;Fevereiro;RS;52.963.516
2016;Fevereiro;SC;23.234.402
2016;Fevereiro;SE;4.247.768
2016;Fevereiro;SP;370.891.799
2016;Fevereiro;TO;2.260.877
2016;Março;AC;1.500.224
2016;Março;AL;5.420.697
2016;Março;AM;8.364.301
2016;Março;AP;1.907.724
2016;Março;BA;22.396.534
2016;Março;CE;17.680.169
2016;Março;DF;31.537.138
2016;Março;ES;13.287.450
2016;Março;GO;17.648.529
2016;Março;MA;9.039.734
2016;Março;MG;76.824.267
2016;Março;MS;12.190.683
2016;Março;MT;9.215.686
2016;Março;PA;11.924.817
2016;Março;PB;9.309.015
2016;Março;PE;21.081.556
2016;Março;PI;5.241.601
2016;Março;PR;50.456.104
2016;Março;RJ;205.271.322
2016;Março;RN;7.603.142
2016;Março;RO;4.087.709
2016;Março;RR;1.447.439
2016;Março;RS;64.584.330
2016;Março;SC;35.690.091
2016;Março;SE;5.779.522
2016;Março;SP;395.649.395
2016;Março;TO;3.047.810
2016;Abril;AC;9.111.905
2016;Abril;AL;58.331.571
2016;Abril;AM;43.033.973
2016;Abril;AP;6.263.952
2016;Abril;BA;186.125.765
2016;Abril;CE;133.622.501
2016;Abril;DF;220.508.281
2016;Abril;ES;130.078.493
2016;Abril;GO;181.527.469
2016;Abril;MA;49.558.571
2016;Abril;MG;715.972.320
2016;Abril;MS;124.091.162
2016;Abril;MT;87.327.554
2016;Abril;PA;71.020.663
2016;Abril;PB;80.819.248
2016;Abril;PE;194.731.333
2016;Abril;PI;48.640.365
2016;Abril;PR;535.152.857
2016;Abril;RJ;1.138.122.444
2016;Abril;RN;67.219.693
2016;Abril;RO;30.440.157
2016;Abril;RR;8.185.415
2016;Abril;RS;639.411.733
2016;Abril;SC;289.874.043
2016;Abril;SE;56.460.003
2016;Abril;SP;2.719.045.366
2016;Abril;TO;18.362.851
2016;Maio;AC;5.939.996
2016;Maio;AL;20.881.961
2016;Maio;AM;22.579.640
2016;Maio;AP;4.956.411
2016;Maio;BA;88.248.341
2016;Maio;CE;51.480.594
2016;Maio;DF;74.371.760
2016;Maio;ES;47.921.980
2016;Maio;GO;70.327.053
2016;Maio;MA;29.213.521
2016;Maio;MG;238.369.505
2016;Maio;MS;42.995.811
2016;Maio;MT;38.027.224
2016;Maio;PA;40.847.545
2016;Maio;PB;30.624.089
2016;Maio;PE;82.429.074
2016;Maio;PI;19.796.118
2016;Maio;PR;171.230.324
2016;Maio;RJ;443.547.974
2016;Maio;RN;28.522.975
2016;Maio;RO;14.804.593
2016;Maio;RR;5.213.790
2016;Maio;RS;205.633.155
2016;Maio;SC;87.963.574
2016;Maio;SE;22.331.623
2016;Maio;SP;1.026.371.190
2016;Maio;TO;8.925.846
2016;Junho;AC;5.665.796
2016;Junho;AL;18.126.148
2016;Junho;AM;20.965.065
2016;Junho;AP;4.662.930
2016;Junho;BA;73.615.721
2016;Junho;CE;45.741.392
2016;Junho;DF;63.268.527
2016;Junho;ES;36.954.468
2016;Junho;GO;61.833.496
2016;Junho;MA;27.777.667
2016;Junho;MG;194.603.550
2016;Junho;MS;38.296.479
2016;Junho;MT;33.414.603
2016;Junho;PA;35.904.186
2016;Junho;PB;25.317.399
2016;Junho;PE;64.333.163
2016;Junho;PI;18.456.947
2016;Junho;PR;143.650.608
2016;Junho;RJ;356.006.052
2016;Junho;RN;24.670.597
2016;Junho;RO;12.826.020
2016;Junho;RR;4.357.316
2016;Junho;RS;205.057.630
2016;Junho;SC;80.515.725
2016;Junho;SE;19.516.325
2016;Junho;SP;838.414.188
2016;Junho;TO;7.820.313
2016;Julho;AC;5.321.333
2016;Julho;AL;16.146.288
2016;Julho;AM;20.757.720
2016;Julho;AP;4.667.317
2016;Julho;BA;68.090.290
2016;Julho;CE;40.847.540
2016;Julho;DF;56.370.176
2016;Julho;ES;34.512.724
2016;Julho;GO;53.108.130
2016;Julho;MA;25.138.696
2016;Julho;MG;180.416.869
2016;Julho;MS;33.743.206
2016;Julho;MT;32.162.465
2016;Julho;PA;38.466.197
2016;Julho;PB;23.431.082
2016;Julho;PE;57.852.355
2016;Julho;PI;16.249.512
2016;Julho;PR;125.354.936
2016;Julho;RJ;343.729.768
2016;Julho;RN;23.133.096
2016;Julho;RO;12.007.588
2016;Julho;RR;4.210.594
2016;Julho;RS;161.588.724
2016;Julho;SC;78.464.822
2016;Julho;SE;17.916.408
2016;Julho;SP;1.081.361.649
2016;Julho;TO;7.597.537
2016;Agosto;AC;5.174.784
2016;Agosto;AL;15.997.893
2016;Agosto;AM;18.837.042
2016;Agosto;AP;4.582.039
2016;Agosto;BA;66.904.604
2016;Agosto;CE;39.216.066
2016;Agosto;DF;52.922.274
2016;Agosto;ES;33.191.157
2016;Agosto;GO;52.850.016
2016;Agosto;MA;30.759.528
2016;Agosto;MG;174.246.576
2016;Agosto;MS;33.199.900
2016;Agosto;MT;62.656.926
2016;Agosto;PA;42.070.404
2016;Agosto;PB;23.523.089
2016;Agosto;PE;58.277.156
2016;Agosto;PI;16.058.130
2016;Agosto;PR;117.564.013
2016;Agosto;RJ;325.181.970
2016;Agosto;RN;22.525.204
2016;Agosto;RO;11.125.550
2016;Agosto;RR;4.198.960
2016;Agosto;RS;158.247.693
2016;Agosto;SC;69.551.370
2016;Agosto;SE;17.449.640
2016;Agosto;SP;778.361.351
2016;Agosto;TO;7.301.840
2016;Setembro;AC;4.843.070
2016;Setembro;AL;13.690.421
2016;Setembro;AM;17.095.352
2016;Setembro;AP;4.093.178
